day	turnSpent	free?	location	encounterName	familiar	items	meat	rounds	mus	mys	mox	advsGained	effectsGained	itemsUsed	skillsUsed	freeRun?	banish	freeKill	sniff	spit	copy	macroFrom	
1	1	true	Cargo Cultist Shorts	N/A	none	 | onyx pawn	0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Smith 1 lump of Brituminous coal + 1 pasta spoon	N/A	none	 | Hand that Rocks the Ladle	0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Smith 1 lump of Brituminous coal + 1 maiden wig	N/A	none	 | Hairpiece On Fire	0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Combing the Beach	N/A	none		0	-1	0	0	0	0	 | You Learned Something Maybe! (50)			0	0	0	0	0	0		
1	1	true	Boxing Daycare	Have a Boxing Daydream	none	 | glass of raw eggs	0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Boxing Daycare	Enter the Boxing Daycare	none		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Deck of Every Card	1952 Mickey Mantle	none	 | 1952 Mickey Mantle card	0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Deck of Every Card	XVI - The Tower	none	 | Jarlsberg's key	0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Cook 7 wad of dough + 7 soda water	N/A	none		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Cook 16 wad of dough + 16 soda water	N/A	none		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Rest in your bed in the Chateau	N/A	Gelatinous Cubeling		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	The Tunnel of L.O.V.E.	The Tunnel of L.O.V.E.	Gelatinous Cubeling		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	The Tunnel of L.O.V.E.	LOV Enforcer	Gelatinous Cubeling	 | Source essence | white pixel	0	9	14	41	20	0		|Time-Spinner	 | MICROMETEORITE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SAUCESTORM	0	0	0	0	0	0		
1	1	true	The Tunnel of L.O.V.E.	L.O.V. Equipment Room	Gelatinous Cubeling		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	The Tunnel of L.O.V.E.	LOV Engineer	Gelatinous Cubeling	 | LOV Epaulettes | Source essence (3)	0	9	13	41	23	0		|Time-Spinner	 | MICROMETEORITE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SAUCESTORM	0	0	0	0	0	0		
1	1	true	The Tunnel of L.O.V.E.	L.O.V. Emergency Room	Gelatinous Cubeling		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	The Tunnel of L.O.V.E.	LOV Equivocator	Gelatinous Cubeling	 | Source essence | bag of GORP | green pixel | soda water	0	8	17	57	17	0	 | Lovebotamy (50)	|Time-Spinner	 | MICROMETEORITE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SAUCESTORM	0	0	0	0	0	0		
1	1	true	The Tunnel of L.O.V.E.	L.O.V. Emporium	Gelatinous Cubeling	 | LOV Extraterrestrial Chocolate	0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Rest in your bed in the Chateau	N/A	Gelatinous Cubeling		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Rest in your bed in the Chateau	N/A	Gelatinous Cubeling		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Rest in your bed in the Chateau	N/A	Gelatinous Cubeling		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Rest in your bed in the Chateau	N/A	Gelatinous Cubeling		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Rest in your bed in the Chateau	N/A	Gelatinous Cubeling		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Rest in your bed in the Chateau	N/A	Gelatinous Cubeling		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Rest in your bed in the Chateau	N/A	Gelatinous Cubeling		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	The Spooky Forest	The Headless Horseman	Left-Hand Man	 | Source essence (2)	0	10	0	0	0	0		|Time-Spinner	 | CURSE OF WEAKSAUCE | MICROMETEORITE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SAUCESTORM	0	0	0	0	0	0		
1	1	true	numberology 69	N/A	Left-Hand Man		0	-1	0	0	0	3				0	0	0	0	0	0		
1	1	true	The Spooky Forest	sausage goblin	Gelatinous Cubeling	 | Source essence (2) | Meteorite-Ade | magical sausage casing | green pixel	210	11	19	87	28	0		|Time-Spinner	 | CURSE OF WEAKSAUCE | MICROMETEORITE | COWBOY KICK | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SAUCESTORM	0	0	0	0	0	0		
1	1	false	The Haunted Pantry	undead elbow macaroni	Gelatinous Cubeling	 | Source essence (2) | magicalness-in-a-can	10	11	10	62	13	0		|Time-Spinner	 | GULP LATTE | CURSE OF WEAKSAUCE | MICROMETEORITE | COWBOY KICK | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SAUCESTORM	0	0	0	0	0	0		
1	2	true	Cook 5 wad of dough + 5 soda water	N/A	Gelatinous Cubeling		0	-1	0	0	0	0				0	0	0	0	0	0		
1	2	true	numberology 69	N/A	Gelatinous Cubeling		0	-1	0	0	0	3				0	0	0	0	0	0		
1	2	false	The Haunted Pantry	possessed can of tomatoes	Gelatinous Cubeling	 | Source essence | razor-sharp can lid | tomato | eleven-foot pole | Special Seasoning	10	11	17	45	25	0		|Time-Spinner	 | CURSE OF WEAKSAUCE | MICROMETEORITE | COWBOY KICK | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SAUCESTORM	0	0	0	0	0	0		
1	3	true	numberology 69	N/A	Gelatinous Cubeling		0	-1	0	0	0	3				0	0	0	0	0	0		
1	3	false	The Haunted Pantry	undead elbow macaroni	Gelatinous Cubeling	 | Source essence (3) | water purification pills | magicalness-in-a-can	15	10	12	62	13	0		|Time-Spinner	 | CURSE OF WEAKSAUCE | MICROMETEORITE | COWBOY KICK | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SAUCESTORM	0	0	0	0	0	0		
1	4	true	numberology 69	N/A	Gelatinous Cubeling		0	-1	0	0	0	3				0	0	0	0	0	0		
1	4	false	The Haunted Pantry	fiendish can of asparagus	Gelatinous Cubeling	 | Source essence | razor-sharp can lid | stalk of asparagus | white pixel	10	10	23	57	13	0		|Time-Spinner	 | MICROMETEORITE | COWBOY KICK | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SAUCESTORM	0	0	0	0	0	0		
1	5	false	The Haunted Pantry	flame-broiled meat blob	Gelatinous Cubeling	 | Source essence (3) | meat paste | meat paste | meat paste | ring of Detect Boring Doors	50	10	19	71	14	0		|Time-Spinner	 | MICROMETEORITE | COWBOY KICK | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SAUCESTORM	0	0	0	0	0	0		
1	6	true	The Spooky Forest	terrible mutant	Gelatinous Cubeling	 | Source essence (3) | glob of undifferentiated tissue	22	9	19	92	32	0		|Time-Spinner	 | MICROMETEORITE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SAUCESTORM	0	0	0	0	0	0		
1	6	false	The Haunted Pantry	A Sandwich Appears!	Gelatinous Cubeling	 | exorcised sandwich	0	-1	0	0	0	0				0	0	0	0	0	0		
1	7	false	The Haunted Kitchen	possessed silverware drawer	Gelatinous Cubeling	 | Source essence (3) | eggbeater | antique packet of ketchup | green pixel	0	9	17	57	20	0		|Time-Spinner	 | MICROMETEORITE | COWBOY KICK | SUMMON LOVE MOSQUITO | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SAUCESTORM	0	0	0	0	0	0		
1	8	true	The Spooky Forest	sausage goblin	Gelatinous Cubeling	 | Source essence (2) | Source terminal file: duplicate.edu | magical sausage casing | Pick-O-Matic lockpicks	175	11	28	85	25	0		|Time-Spinner	 | CURSE OF WEAKSAUCE | MICROMETEORITE | COWBOY KICK | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SAUCESTORM	0	0	0	0	0	0		
1	8	false	The Haunted Kitchen	demonic icebox	Baby Sandworm	 | Source essence | cold powder | Meteorite-Ade | ancient frozen dinner | accidental cider | dire fudgesicle	42	10	13	63	13	0		|Time-Spinner	 | CURSE OF WEAKSAUCE | MICROMETEORITE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SAUCESTORM	0	0	0	0	0	0		
1	9	false	The Haunted Kitchen	skullery maid	Baby Sandworm	 | Source essence (3) | bottle of popskull	30	10	13	57	18	0		|Time-Spinner	 | CURSE OF WEAKSAUCE | MICROMETEORITE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SAUCESTORM	0	0	0	0	0	0		
1	10	false	The Haunted Kitchen	zombie chef	Baby Sandworm	 | Source essence (2) | hot powder | Camp Scout pup tent | fricasseed brains | stale baguette | bottle of cooking sherry | blue pixel | agua de vida	45	9	24	36	17	0		|Time-Spinner	 | MICROMETEORITE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SAUCESTORM	0	0	0	0	0	0		
1	11	false	The Haunted Kitchen	zombie chef	Rogue Program	 | Source essence (3) | stale baguette | bottle of cooking sherry | zombie hollandaise | Game Grid token	45	8	12	45	9	0		|Time-Spinner	 | MICROMETEORITE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	12	false	The Haunted Kitchen	demonic icebox	Pair of Stomping Boots	 | Source essence (3) | ancient frozen dinner | leftovers of indeterminate origin | accidental cider | dire fudgesicle | red pixel	32	7	13	57	17	0		|Time-Spinner	 | MICROMETEORITE | COWBOY KICK | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	13	true	The Haunted Kitchen	Wooof! Wooooooof!	Pair of Stomping Boots		0	-1	0	0	0	0	 | Adventurer's Best Friendship (30)			0	0	0	0	0	0		
1	13	TRUE	PILLKEEPER: Wednesday - Sneakisol	N/A	Pair of Stomping Boots		0	-1	0	0	0	0				0	0	0	0	0	0		
